id,alias,name,status,input_price,output_price,cache_input_price,context_window,max_output,capabilities,quality,source,updated,description,mmlu_score,humaneval_score,math_score
fireworks/qwen3-30b-a3b-thinking-2507,qwen-3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking 2507,C,0.900000,0.900000,-,262144,16384,TJK,api,fireworks,2026-01-04,"Updated FP8 version of Qwen3-30B-A3B thinking mode, with better tool use, coding, instruction follow",-,-,-
fireworks/qwen3-32b,qwen-3-32b,Qwen3 32B,C,0.900000,0.900000,-,131072,16384,TJ,api,fireworks,2026-01-04,"Latest Qwen3 state of the art model, 32B model",-,-,-
fireworks/qwen3-32b-eagle3-v2,qwen-3-32b-eagle3-v2,qwen3-32b-eagle3-drafter,C,0.900000,0.900000,-,4096,4096,-,api,fireworks,2026-01-04,qwen3 32b eagle3,-,-,-
fireworks/qwen3-4b,qwen-3-4b,Qwen3 4B,C,0.100000,0.100000,-,40960,16384,TJ,api,fireworks,2026-01-04,"Latest Qwen3 state of the art model, 4B model",-,-,-
fireworks/qwen3-4b-instruct-2507,qwen-3-4b-2507,Qwen 3 4B Instruct 2507,C,0.100000,0.100000,-,262144,16384,J,api,fireworks,2026-01-04,"Introducing Qwen3-4B-Instruct-2507, with improved instruction following, reasoning, coding, multilin",-,-,-
fireworks/qwen3-8b,qwen-3-8b,Qwen3 8B,C,0.200000,0.200000,-,40960,16384,TJ,api,fireworks,2026-01-04,"Latest Qwen3 state of the art model, FP8 version 8B Model",-,-,-
fireworks/qwen3-coder-30b-a3b-instruct,qwen-3-coder-30b-a3b,Qwen3 Coder 30B A3B Instruct,C,0.900000,0.900000,-,262144,16384,J,api,fireworks,2026-01-04,"Latest Qwen3 coder model, 30B with 3B active parameter model",-,-,-
fireworks/qwen3-coder-480b-a35b-instruct,qwen-3-coder-480b-a35b,Qwen3 Coder 480B A35B Instruct,C,0.900000,0.900000,-,262144,16384,TJ,api,fireworks,2026-01-04,Qwen3's most agentic code model to date,-,-,-
fireworks/qwen3-coder-480b-instruct-bf16,qwen-3-coder-480b-bf16,Qwen3 Coder 480B Instruct BF16,C,0.900000,0.900000,-,262144,16384,J,api,fireworks,2026-01-04,The BF16 version of the 480B coder model,-,-,-
fireworks/qwen3-embedding-0p6b,qwen-3-embedding-0p6b,Qwen3 Embedding 0.6B,C,0.008000,-,-,32768,32768,E,api,fireworks,2026-01-04,"significant advancements in multiple text embedding and ranking tasks, including text retrieval, cod",-,-,-
fireworks/qwen3-embedding-4b,qwen-3-embedding-4b,Qwen3 Embedding 4B,C,0.008000,-,-,40960,40960,E,api,fireworks,2026-01-04,"significant advancements in multiple text embedding and ranking tasks, including text retrieval, cod",-,-,-
fireworks/qwen3-embedding-8b,qwen-3-embedding-8b,Qwen3 Embedding 8B,C,0.008000,-,-,40960,40960,E,api,fireworks,2026-01-04,"The Qwen3 Embedding 8B model is the latest proprietary model of the Qwen family, specifically design",-,-,-
fireworks/qwen3-next-80b-a3b-instruct,qwen-3-next-80b-a3b,Qwen3 Next 80B A3B Instruct,C,0.100000,0.100000,-,4096,4096,-,api,fireworks,2026-01-04,Qwen3 Next 80B A3B Instruct is a state-of-the-art mixture-of-experts (MoE) language model with 3 bil,-,-,-
fireworks/qwen3-next-80b-a3b-thinking,qwen-3-next-80b-a3b-thinking,Qwen3 Next 80B A3B Thinking,C,0.100000,0.100000,-,4096,4096,K,api,fireworks,2026-01-04,Qwen3 Next 80B A3B Thinking is a state-of-the-art mixture-of-experts (MoE) language model with 3 bil,-,-,-
fireworks/qwen3-omni-30b-a3b-instruct,qwen-3-omni-30b-a3b,Qwen3 Omni 30B A3B Instruct,C,0.900000,0.900000,-,65536,16384,VTJ,api,fireworks,2026-01-04,"Qwen3-Omni is a natively end-to-end multilingual omni-modal foundation model. It processes text, ima",-,-,-
fireworks/qwen3-reranker-0p6b,qwen-3-reranker-0p6b,Qwen3 Reranker 0.6B,C,0.008000,-,-,40960,40960,E,api,fireworks,2026-01-04,"significant advancements in multiple text embedding and ranking tasks, including text retrieval, cod",-,-,-
fireworks/qwen3-reranker-4b,qwen-3-reranker-4b,Qwen3 Reranker 4B,C,0.008000,-,-,40960,40960,E,api,fireworks,2026-01-04,"significant advancements in multiple text embedding and ranking tasks, including text retrieval, cod",-,-,-
fireworks/qwen3-reranker-8b,qwen-3-reranker-8b,Qwen3 Reranker 8B,C,0.008000,-,-,40960,40960,E,api,fireworks,2026-01-04,"significant advancements in multiple text embedding and ranking tasks, including text retrieval, cod",-,-,-
fireworks/qwen3-vl-235b-a22b-instruct,qwen-3-vl-235b-a22b,Qwen3 VL 235B A22B Instruct,C,0.900000,0.900000,-,262144,16384,VTJ,api,fireworks,2026-01-04,Qwen3 VL 235B A22B Instruct is a state-of-the-art vision-language model with 22 billion activated pa,-,-,-
fireworks/qwen3-vl-235b-a22b-thinking,qwen-3-vl-235b-a22b-thinking,Qwen3 VL 235B A22B Thinking,C,0.900000,0.900000,-,262144,16384,VTJK,api,fireworks,2026-01-04,Qwen3 VL 235B A22B Thinking is a state-of-the-art vision-language model with 22 billion activated pa,-,-,-
fireworks/qwen3-vl-30b-a3b-instruct,qwen-3-vl-30b-a3b,Qwen3 VL 30B A3B Instruct,C,0.900000,0.900000,-,262144,16384,VTJ,api,fireworks,2026-01-04,"Qwen3-VL series delivers superior text understanding & generation, deeper visual perception & reason",-,-,-
fireworks/qwen3-vl-30b-a3b-thinking,qwen-3-vl-30b-a3b-thinking,Qwen3 VL 30B A3B Thinking,C,0.900000,0.900000,-,262144,16384,VTJK,api,fireworks,2026-01-04,"Qwen3-VL series delivers superior text understanding & generation, deeper visual perception & reason",-,-,-
fireworks/qwen3-vl-32b-instruct,qwen-3-vl-32b,Qwen3 VL 32B Instruct,C,0.900000,0.900000,-,4096,4096,V,api,fireworks,2026-01-04,The Qwen3-VL-32B-Instruct model is an advanced vision-language model that significantly enhances tex,-,-,-
fireworks/qwen3-vl-8b-instruct,qwen-3-vl-8b,Qwen3-VL-8B-Instruct,C,0.200000,0.200000,-,4096,4096,V,api,fireworks,2026-01-04,The Qwen3-VL-8B-Instruct model is an advanced vision-language model that significantly enhances text,-,-,-
fireworks/qwen-qwq-32b-preview,qwen-qwq-32b-preview,Qwen QWQ 32B Preview,C,0.900000,0.900000,-,32768,16384,JK,api,fireworks,2026-01-04,"Qwen QwQ model focuses on advancing AI reasoning, and showcases the power of open models to match cl",-,-,-
fireworks/qwen-v2p5-14b-instruct,qwen-v2p5-14b,Qwen2.5 14B Instruct,C,0.100000,0.100000,-,32768,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen-v2p5-7b,qwen-v2p5-7b,Qwen2.5 7B,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwq-32b,qwq-32b,QWQ 32B,C,0.900000,0.900000,-,131072,16384,JK,api,fireworks,2026-01-04,Medium-sized reasoning model from Qwen.,-,-,-
fireworks/rolm-ocr,rolm-ocr,Rolm OCR,C,0.200000,0.200000,-,128000,16384,VJ,api,fireworks,2026-01-04,RolmOCR is an open-source document OCR model developed by Reducto AI as a drop-in alternative to olm,-,-,-
fireworks/seed-oss-36b-instruct,seed-oss-36b,Seed OSS 36B Instruct,C,0.200000,0.200000,-,524288,16384,TJ,api,fireworks,2026-01-04,"Seed-OSS is a series of open-source large language models developed by ByteDance's Seed Team, design",-,-,-
fireworks/snorkel-mistral-7b-pairrm-dpo,snorkel-mistral-7b-pairrm-dpo,Snorkel Mistral PairRM DPO,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,A fine-tuned version of the Mistral-7B model developed by Snorkel using PairRM for response ranking ,-,-,-
fireworks/toppy-m-7b,toppy-m-7b,Toppy M 7B,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,A wild 7B parameter model that merges several models using the new task_arithmetic merge method from,-,-,-
fireworks/zephyr-7b-beta,zephyr-7b-beta,Zephyr 7B Beta,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Zephyr is a series of language models that are trained to act as helpful assistants. Zephyr-7B-β is ,-,-,-
