id,alias,name,status,input_price,output_price,cache_input_price,context_window,max_output,capabilities,quality,source,updated,description,mmlu_score,humaneval_score,math_score
x-ai/grok-3-beta,grok-3-beta,xAI: Grok 3 Beta,C,0.00000300,0.00001500,-,131072,32768,JT,verified,openrouter,2025-04-09,Grok 3 is the latest model from xAI. It's their flagship model that excels at enterprise use cases l,-,-,-
nvidia/llama-3.1-nemotron-ultra-253b-v1,llama-3.1-nemotron-u,NVIDIA: Llama 3.1 Nemotron Ultra 253B v1,C,0.00000060,0.00000180,-,131072,32768,JKS,verified,openrouter,2025-04-08,"Llama-3.1-Nemotron-Ultra-253B-v1 is a large language model (LLM) optimized for advanced reasoning, h",-,-,-
meta-llama/llama-4-maverick,llama-4-maverick,Meta: Llama 4 Maverick,C,0.00000015,0.00000060,-,1048576,16384,JSTV,verified,openrouter,2025-04-05,"Llama 4 Maverick 17B Instruct (128E) is a high-capacity multimodal language model from Meta, built o",-,-,-
meta-llama/llama-4-scout,llama-4-scout,Meta: Llama 4 Scout,C,0.00000008,0.00000030,-,327680,16384,JSTV,verified,openrouter,2025-04-05,"Llama 4 Scout 17B Instruct (16E) is a mixture-of-experts (MoE) language model developed by Meta, act",-,-,-
qwen/qwen2.5-vl-32b-instruct,qwen2.5-vl-32b-instr,Qwen: Qwen2.5 VL 32B Instruct,C,0.00000005,0.00000022,-,16384,16384,JSV,verified,openrouter,2025-03-24,Qwen2.5-VL-32B is a multimodal vision-language model fine-tuned through reinforcement learning for e,-,-,-
deepseek/deepseek-chat-v3-0324,deepseek-chat-v3-032,DeepSeek: DeepSeek V3 0324,C,0.00000020,0.00000088,-,163840,40960,JKST,verified,openrouter,2025-03-24,"DeepSeek V3, a 685B-parameter, mixture-of-experts model, is the latest iteration of the flagship cha",-,-,-
openai/o1-pro,o1-pro,OpenAI: o1-pro,C,0.00015000,0.00060000,-,200000,100000,JKSV,verified,openrouter,2025-03-19,The o1 series of models are trained with reinforcement learning to think before they answer and perf,-,-,-
mistralai/mistral-small-3.1-24b-instruct:free,mistral-small-3.1-24,Mistral: Mistral Small 3.1 24B (free),C,-,-,-,128000,32000,JSTV,verified,openrouter,2025-03-17,"Mistral Small 3.1 24B Instruct is an upgraded variant of Mistral Small 3 (2501), featuring 24 billio",-,-,-
mistralai/mistral-small-3.1-24b-instruct,mistral-small-3.1-24,Mistral: Mistral Small 3.1 24B,C,0.00000003,0.00000011,-,131072,131072,JSTV,verified,openrouter,2025-03-17,"Mistral Small 3.1 24B Instruct is an upgraded variant of Mistral Small 3 (2501), featuring 24 billio",-,-,-
allenai/olmo-2-0325-32b-instruct,olmo-2-0325-32b-inst,AllenAI: Olmo 2 32B Instruct,C,0.00000005,0.00000020,-,128000,32000,-,verified,openrouter,2025-03-14,OLMo-2 32B Instruct is a supervised instruction-finetuned variant of the OLMo-2 32B March 2025 base ,-,-,-
google/gemma-3-4b-it:free,gemma-3-4b-it:free,Google: Gemma 3 4B (free),C,-,-,-,32768,8192,JSV,verified,openrouter,2025-03-13,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles cont",-,-,-
google/gemma-3-4b-it,gemma-3-4b-it,Google: Gemma 3 4B,C,0.00000002,0.00000007,-,96000,24000,JV,verified,openrouter,2025-03-13,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles cont",-,-,-
google/gemma-3-12b-it:free,gemma-3-12b-it:free,Google: Gemma 3 12B (free),C,-,-,-,32768,8192,V,verified,openrouter,2025-03-13,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles cont",-,-,-
google/gemma-3-12b-it,gemma-3-12b-it,Google: Gemma 3 12B,C,0.00000003,0.00000010,-,131072,131072,JSV,verified,openrouter,2025-03-13,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles cont",-,-,-
cohere/command-a,command-a,Cohere: Command A,C,0.00000250,0.00001000,-,256000,8192,JS,verified,openrouter,2025-03-13,Command A is an open-weights 111B parameter model with a 256k context window focused on delivering g,-,-,-
openai/gpt-4o-mini-search-preview,gpt-4o-mini-search-p,OpenAI: GPT-4o-mini Search Preview,C,0.00000015,0.00000060,-,128000,16384,JS,verified,openrouter,2025-03-12,GPT-4o mini Search Preview is a specialized model for web search in Chat Completions. It is trained ,-,-,-
openai/gpt-4o-search-preview,gpt-4o-search-previe,OpenAI: GPT-4o Search Preview,C,0.00000250,0.00001000,-,128000,16384,JS,verified,openrouter,2025-03-12,GPT-4o Search Previewis a specialized model for web search in Chat Completions. It is trained to und,-,-,-
google/gemma-3-27b-it:free,gemma-3-27b-it:free,Google: Gemma 3 27B (free),C,-,-,-,131072,32768,JSTV,verified,openrouter,2025-03-11,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles cont",-,-,-
google/gemma-3-27b-it,gemma-3-27b-it,Google: Gemma 3 27B,C,0.00000004,0.00000006,-,131072,32768,JSTV,verified,openrouter,2025-03-11,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles cont",-,-,-
thedrummer/skyfall-36b-v2,skyfall-36b-v2,TheDrummer: Skyfall 36B V2,C,0.00000055,0.00000080,-,32768,32768,-,verified,openrouter,2025-03-10,"Skyfall 36B v2 is an enhanced iteration of Mistral Small 2501, specifically fine-tuned for improved ",-,-,-
microsoft/phi-4-multimodal-instruct,phi-4-multimodal-ins,Microsoft: Phi 4 Multimodal Instruct,C,0.00000005,0.00000010,-,131072,32768,JV,verified,openrouter,2025-03-07,Phi-4 Multimodal Instruct is a versatile 5.6B parameter foundation model that combines advanced reas,-,-,-
perplexity/sonar-reasoning-pro,sonar-reasoning-pro,Perplexity: Sonar Reasoning Pro,C,0.00000200,0.00000800,-,128000,32000,KV,verified,openrouter,2025-03-06,Note: Sonar Pro pricing includes Perplexity search pricing. See [details here](https://docs.perplexi,-,-,-
perplexity/sonar-pro,sonar-pro,Perplexity: Sonar Pro,C,0.00000300,0.00001500,-,200000,8000,V,verified,openrouter,2025-03-06,Note: Sonar Pro pricing includes Perplexity search pricing. See [details here](https://docs.perplexi,-,-,-
perplexity/sonar-deep-research,sonar-deep-research,Perplexity: Sonar Deep Research,C,0.00000200,0.00000800,-,128000,32000,K,verified,openrouter,2025-03-06,"Sonar Deep Research is a research-focused model designed for multi-step retrieval, synthesis, and re",-,-,-
qwen/qwq-32b,qwq-32b,Qwen: QwQ 32B,C,0.00000015,0.00000040,-,32768,8192,JKST,verified,openrouter,2025-03-05,"QwQ is the reasoning model of the Qwen series. Compared with conventional instruction-tuned models, ",-,-,-
google/gemini-2.0-flash-lite-001,gemini-2.0-flash-lit,Google: Gemini 2.0 Flash Lite,C,0.00000007,0.00000030,-,1048576,8192,JSTV,verified,openrouter,2025-02-25,Gemini 2.0 Flash Lite offers a significantly faster time to first token (TTFT) compared to [Gemini F,-,-,-
anthropic/claude-3.7-sonnet:thinking,claude-3.7-sonnet:th,Anthropic: Claude 3.7 Sonnet (thinking),C,0.00000300,0.00001500,-,200000,64000,KTV,verified,openrouter,2025-02-24,"Claude 3.7 Sonnet is an advanced large language model with improved reasoning, coding, and problem-s",-,-,-
anthropic/claude-3.7-sonnet,claude-3.7-sonnet,Anthropic: Claude 3.7 Sonnet,C,0.00000300,0.00001500,-,200000,64000,KTV,verified,openrouter,2025-02-24,"Claude 3.7 Sonnet is an advanced large language model with improved reasoning, coding, and problem-s",-,-,-
mistralai/mistral-saba,mistral-saba,Mistral: Saba,C,0.00000020,0.00000060,-,32768,8192,JST,verified,openrouter,2025-02-17,Mistral Saba is a 24B-parameter language model specifically designed for the Middle East and South A,-,-,-
meta-llama/llama-guard-3-8b,llama-guard-3-8b,Llama Guard 3 8B,C,0.00000002,0.00000006,-,131072,32768,J,verified,openrouter,2025-02-12,"Llama Guard 3 is a Llama-3.1-8B pretrained model, fine-tuned for content safety classification. Simi",-,-,-
openai/o3-mini-high,o3-mini-high,OpenAI: o3 Mini High,C,0.00000110,0.00000440,-,200000,100000,JST,verified,openrouter,2025-02-12,OpenAI o3-mini-high is the same model as [o3-mini](/openai/o3-mini) with reasoning_effort set to hig,-,-,-
google/gemini-2.0-flash-001,gemini-2.0-flash-001,Google: Gemini 2.0 Flash,C,0.00000010,0.00000040,-,1048576,8192,JSTV,verified,openrouter,2025-02-05,Gemini Flash 2.0 offers a significantly faster time to first token (TTFT) compared to [Gemini Flash ,-,-,-
qwen/qwen-vl-plus,qwen-vl-plus,Qwen: Qwen VL Plus,C,0.00000021,0.00000063,-,7500,1500,JV,verified,openrouter,2025-02-04,Qwen's Enhanced Large Visual Language Model. Significantly upgraded for detailed recognition capabil,-,-,-
aion-labs/aion-1.0,aion-1.0,AionLabs: Aion-1.0,C,0.00000400,0.00000800,-,131072,32768,K,verified,openrouter,2025-02-04,"Aion-1.0 is a multi-model system designed for high performance across various tasks, including reaso",-,-,-
aion-labs/aion-1.0-mini,aion-1.0-mini,AionLabs: Aion-1.0-Mini,C,0.00000070,0.00000140,-,131072,32768,K,verified,openrouter,2025-02-04,"Aion-1.0-Mini 32B parameter model is a distilled version of the DeepSeek-R1 model, designed for stro",-,-,-
aion-labs/aion-rp-llama-3.1-8b,aion-rp-llama-3.1-8b,AionLabs: Aion-RP 1.0 (8B),C,0.00000080,0.00000160,-,32768,32768,-,verified,openrouter,2025-02-04,Aion-RP-Llama-3.1-8B ranks the highest in the character evaluation portion of the RPBench-Auto bench,-,-,-
qwen/qwen-vl-max,qwen-vl-max,Qwen: Qwen VL Max,C,0.00000080,0.00000320,-,131072,8192,JTV,verified,openrouter,2025-02-01,Qwen VL Max is a visual understanding model with 7500 tokens context length. It excels in delivering,-,-,-
qwen/qwen-turbo,qwen-turbo,Qwen: Qwen-Turbo,C,0.00000005,0.00000020,-,1000000,8192,JT,verified,openrouter,2025-02-01,"Qwen-Turbo, based on Qwen2.5, is a 1M context model that provides fast speed and low cost, suitable ",-,-,-
qwen/qwen2.5-vl-72b-instruct,qwen2.5-vl-72b-instr,Qwen: Qwen2.5 VL 72B Instruct,C,0.00000007,0.00000026,-,32768,32768,JSV,verified,openrouter,2025-02-01,"Qwen2.5-VL is proficient in recognizing common objects such as flowers, birds, fish, and insects. It",-,-,-
qwen/qwen-plus,qwen-plus,Qwen: Qwen-Plus,C,0.00000040,0.00000120,-,131072,8192,JT,verified,openrouter,2025-02-01,"Qwen-Plus, based on the Qwen2.5 foundation model, is a 131K context model with a balanced performanc",-,-,-
qwen/qwen-max,qwen-max,Qwen: Qwen-Max ,C,0.00000160,0.00000640,-,32768,8192,JT,verified,openrouter,2025-02-01,"Qwen-Max, based on Qwen2.5, provides the best inference performance among [Qwen models](/qwen), espe",-,-,-
openai/o3-mini,o3-mini,OpenAI: o3 Mini,C,0.00000110,0.00000440,-,200000,100000,JST,verified,openrouter,2025-01-31,"OpenAI o3-mini is a cost-efficient language model optimized for STEM reasoning tasks, particularly e",-,-,-
mistralai/mistral-small-24b-instruct-2501,mistral-small-24b-in,Mistral: Mistral Small 3,C,0.00000003,0.00000011,-,32768,32768,JST,verified,openrouter,2025-01-30,Mistral Small 3 is a 24B-parameter language model optimized for low-latency performance across commo,-,-,-
deepseek/deepseek-r1-distill-qwen-32b,deepseek-r1-distill-,DeepSeek: R1 Distill Qwen 32B,C,0.00000027,0.00000027,-,131072,32768,JKS,verified,openrouter,2025-01-29,DeepSeek R1 Distill Qwen 32B is a distilled large language model based on [Qwen 2.5 32B](https://hug,-,-,-
deepseek/deepseek-r1-distill-qwen-14b,deepseek-r1-distill-,DeepSeek: R1 Distill Qwen 14B,C,0.00000015,0.00000015,-,32768,16384,JKS,verified,openrouter,2025-01-29,DeepSeek R1 Distill Qwen 14B is a distilled large language model based on [Qwen 2.5 14B](https://hug,-,-,-
perplexity/sonar-reasoning,sonar-reasoning,Perplexity: Sonar Reasoning,C,0.00000100,0.00000500,-,127000,31750,K,verified,openrouter,2025-01-28,Sonar Reasoning is a reasoning model provided by Perplexity based on [DeepSeek R1](/deepseek/deepsee,-,-,-
perplexity/sonar,sonar,Perplexity: Sonar,C,0.00000100,0.00000100,-,127072,31768,V,verified,openrouter,2025-01-27,"Sonar is lightweight, affordable, fast, and simple to use — now featuring citations and the ability ",-,-,-
deepseek/deepseek-r1-distill-llama-70b,deepseek-r1-distill-,DeepSeek: R1 Distill Llama 70B,C,0.00000003,0.00000011,-,131072,131072,JKST,verified,openrouter,2025-01-23,DeepSeek R1 Distill Llama 70B is a distilled large language model based on [Llama-3.3-70B-Instruct](,-,-,-
deepseek/deepseek-r1,deepseek-r1,DeepSeek: R1,C,0.00000030,0.00000120,-,163840,40960,JKST,verified,openrouter,2025-01-20,"DeepSeek R1 is here: Performance on par with [OpenAI o1](/openai/o1), but open-sourced and with full",-,-,-
minimax/minimax-01,minimax-01,MiniMax: MiniMax-01,C,0.00000020,0.00000110,-,1000192,1000192,V,verified,openrouter,2025-01-14,MiniMax-01 is a combines MiniMax-Text-01 for text generation and MiniMax-VL-01 for image understandi,-,-,-
microsoft/phi-4,phi-4,Microsoft: Phi 4,C,0.00000006,0.00000014,-,16384,4096,JS,verified,openrouter,2025-01-09,[Microsoft Research](/microsoft) Phi-4 is designed to perform well in complex reasoning tasks and ca,-,-,-
sao10k/l3.1-70b-hanami-x1,l3.1-70b-hanami-x1,Sao10K: Llama 3.1 70B Hanami x1,C,0.00000300,0.00000300,-,16000,4000,-,verified,openrouter,2025-01-07,This is [Sao10K](/sao10k)'s experiment over [Euryale v2.2](/sao10k/l3.1-euryale-70b).,-,-,-
deepseek/deepseek-chat,deepseek-chat,DeepSeek: DeepSeek V3,C,0.00000030,0.00000120,-,163840,163840,JST,verified,openrouter,2024-12-26,"DeepSeek-V3 is the latest model from the DeepSeek team, building upon the instruction following and ",-,-,-
sao10k/l3.3-euryale-70b,l3.3-euryale-70b,Sao10K: Llama 3.3 Euryale 70B,C,0.00000065,0.00000075,-,131072,16384,JS,verified,openrouter,2024-12-18,Euryale L3.3 70B is a model focused on creative roleplay from [Sao10k](https://ko-fi.com/sao10k). It,-,-,-
openai/o1,o1,OpenAI: o1,C,0.00001500,0.00006000,-,200000,100000,JSTV,verified,openrouter,2024-12-17,"The latest and strongest model family from OpenAI, o1 is designed to spend more time thinking before",-,-,-
cohere/command-r7b-12-2024,command-r7b-12-2024,Cohere: Command R7B (12-2024),C,0.00000004,0.00000015,-,128000,4000,JS,verified,openrouter,2024-12-13,"Command R7B (12-2024) is a small, fast update of the Command R+ model, delivered in December 2024. I",-,-,-
google/gemini-2.0-flash-exp:free,gemini-2.0-flash-exp,Google: Gemini 2.0 Flash Experimental (free),C,-,-,-,1048576,8192,JTV,verified,openrouter,2024-12-11,Gemini Flash 2.0 offers a significantly faster time to first token (TTFT) compared to [Gemini Flash ,-,-,-
meta-llama/llama-3.3-70b-instruct:free,llama-3.3-70b-instru,Meta: Llama 3.3 70B Instruct (free),C,-,-,-,131072,32768,T,verified,openrouter,2024-12-06,The Meta Llama 3.3 multilingual large language model (LLM) is a pretrained and instruction tuned gen,-,-,-
meta-llama/llama-3.3-70b-instruct,llama-3.3-70b-instru,Meta: Llama 3.3 70B Instruct,C,0.00000010,0.00000032,-,131072,16384,JST,verified,openrouter,2024-12-06,The Meta Llama 3.3 multilingual large language model (LLM) is a pretrained and instruction tuned gen,-,-,-
amazon/nova-lite-v1,nova-lite-v1,Amazon: Nova Lite 1.0,C,0.00000006,0.00000024,-,300000,5120,TV,verified,openrouter,2024-12-05,Amazon Nova Lite 1.0 is a very low-cost multimodal model from Amazon that focused on fast processing,-,-,-
amazon/nova-micro-v1,nova-micro-v1,Amazon: Nova Micro 1.0,C,0.00000004,0.00000014,-,128000,5120,T,verified,openrouter,2024-12-05,Amazon Nova Micro 1.0 is a text-only model that delivers the lowest latency responses in the Amazon ,-,-,-
amazon/nova-pro-v1,nova-pro-v1,Amazon: Nova Pro 1.0,C,0.00000080,0.00000320,-,300000,5120,TV,verified,openrouter,2024-12-05,Amazon Nova Pro 1.0 is a capable multimodal model from Amazon focused on providing a combination of ,-,-,-
openai/gpt-4o-2024-11-20,gpt-4o-2024-11-20,OpenAI: GPT-4o (2024-11-20),C,0.00000250,0.00001000,-,128000,16384,JSTV,verified,openrouter,2024-11-20,"The 2024-11-20 version of GPT-4o offers a leveled-up creative writing ability with more natural, eng",-,-,-
mistralai/mistral-large-2411,mistral-large-2411,Mistral Large 2411,C,0.00000200,0.00000600,-,131072,32768,JST,verified,openrouter,2024-11-18,Mistral Large 2 2411 is an update of [Mistral Large 2](/mistralai/mistral-large) released together w,-,-,-
mistralai/mistral-large-2407,mistral-large-2407,Mistral Large 2407,C,0.00000200,0.00000600,-,131072,32768,JST,verified,openrouter,2024-11-18,"This is Mistral AI's flagship model, Mistral Large 2 (version mistral-large-2407). It's a proprietar",-,-,-
mistralai/pixtral-large-2411,pixtral-large-2411,Mistral: Pixtral Large 2411,C,0.00000200,0.00000600,-,131072,32768,JSTV,verified,openrouter,2024-11-18,"Pixtral Large is a 124B parameter, open-weight, multimodal model built on top of [Mistral Large 2](/",-,-,-
qwen/qwen-2.5-coder-32b-instruct,qwen-2.5-coder-32b-i,Qwen2.5 Coder 32B Instruct,C,0.00000003,0.00000011,-,32768,32768,JS,verified,openrouter,2024-11-11,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
raifle/sorcererlm-8x22b,sorcererlm-8x22b,SorcererLM 8x22B,C,0.00000450,0.00000450,-,16000,4000,-,verified,openrouter,2024-11-08,"SorcererLM is an advanced RP and storytelling model, built as a Low-rank 16-bit LoRA fine-tuned on [",-,-,-
thedrummer/unslopnemo-12b,unslopnemo-12b,TheDrummer: UnslopNemo 12B,C,0.00000040,0.00000040,-,32768,8192,JST,verified,openrouter,2024-11-08,"UnslopNemo v4.1 is the latest addition from the creator of Rocinante, designed for adventure writing",-,-,-
anthropic/claude-3.5-haiku-20241022,claude-3.5-haiku-202,Anthropic: Claude 3.5 Haiku (2024-10-22),C,0.00000080,0.00000400,-,200000,8192,TV,verified,openrouter,2024-11-03,"Claude 3.5 Haiku features enhancements across all skill sets including coding, tool use, and reasoni",-,-,-
anthropic/claude-3.5-haiku,claude-3.5-haiku,Anthropic: Claude 3.5 Haiku,C,0.00000080,0.00000400,-,200000,8192,TV,verified,openrouter,2024-11-03,"Claude 3.5 Haiku features offers enhanced capabilities in speed, coding accuracy, and tool use. Engi",-,-,-
anthracite-org/magnum-v4-72b,magnum-v4-72b,Magnum v4 72B,C,0.00000300,0.00000500,-,16384,2048,J,verified,openrouter,2024-10-21,"This is a series of models designed to replicate the prose quality of the Claude 3 models, specifica",-,-,-
anthropic/claude-3.5-sonnet,claude-3.5-sonnet,Anthropic: Claude 3.5 Sonnet,C,0.00000600,0.00003000,-,200000,8192,TV,verified,openrouter,2024-10-21,"New Claude 3.5 Sonnet delivers better-than-Opus capabilities, faster-than-Sonnet speeds, at the same",-,-,-
mistralai/ministral-8b,ministral-8b,Mistral: Ministral 8B,C,0.00000010,0.00000010,-,131072,32768,JST,verified,openrouter,2024-10-16,Ministral 8B is an 8B parameter model featuring a unique interleaved sliding-window attention patter,-,-,-
mistralai/ministral-3b,ministral-3b,Mistral: Ministral 3B,C,0.00000004,0.00000004,-,131072,32768,JST,verified,openrouter,2024-10-16,Ministral 3B is a 3B parameter model optimized for on-device and edge computing. It excels in knowle,-,-,-
qwen/qwen-2.5-7b-instruct,qwen-2.5-7b-instruct,Qwen: Qwen2.5 7B Instruct,C,0.00000004,0.00000010,-,32768,8192,-,verified,openrouter,2024-10-15,Qwen2.5 7B is the latest series of Qwen large language models. Qwen2.5 brings the following improvem,-,-,-
nvidia/llama-3.1-nemotron-70b-instruct,llama-3.1-nemotron-7,NVIDIA: Llama 3.1 Nemotron 70B Instruct,C,0.00000120,0.00000120,-,131072,16384,JT,verified,openrouter,2024-10-14,NVIDIA's Llama 3.1 Nemotron 70B is a language model designed for generating precise and useful respo,-,-,-
inflection/inflection-3-pi,inflection-3-pi,Inflection: Inflection 3 Pi,C,0.00000250,0.00001000,-,8000,1024,-,verified,openrouter,2024-10-10,"Inflection 3 Pi powers Inflection's [Pi](https://pi.ai) chatbot, including backstory, emotional inte",-,-,-
inflection/inflection-3-productivity,inflection-3-product,Inflection: Inflection 3 Productivity,C,0.00000250,0.00001000,-,8000,1024,-,verified,openrouter,2024-10-10,Inflection 3 Productivity is optimized for following instructions. It is better for tasks requiring ,-,-,-
thedrummer/rocinante-12b,rocinante-12b,TheDrummer: Rocinante 12B,C,0.00000017,0.00000043,-,32768,8192,JST,verified,openrouter,2024-09-29,"Rocinante 12B is designed for engaging storytelling and rich prose.

Early testers have reported:
- ",-,-,-
meta-llama/llama-3.2-3b-instruct:free,llama-3.2-3b-instruc,Meta: Llama 3.2 3B Instruct (free),C,-,-,-,131072,32768,-,verified,openrouter,2024-09-24,"Llama 3.2 3B is a 3-billion-parameter multilingual large language model, optimized for advanced natu",-,-,-
meta-llama/llama-3.2-3b-instruct,llama-3.2-3b-instruc,Meta: Llama 3.2 3B Instruct,C,0.00000002,0.00000002,-,131072,16384,JT,verified,openrouter,2024-09-24,"Llama 3.2 3B is a 3-billion-parameter multilingual large language model, optimized for advanced natu",-,-,-
meta-llama/llama-3.2-1b-instruct,llama-3.2-1b-instruc,Meta: Llama 3.2 1B Instruct,C,0.00000003,0.00000020,-,60000,15000,-,verified,openrouter,2024-09-24,Llama 3.2 1B is a 1-billion-parameter language model focused on efficiently performing natural langu,-,-,-
meta-llama/llama-3.2-90b-vision-instruct,llama-3.2-90b-vision,Meta: Llama 3.2 90B Vision Instruct,C,0.00000035,0.00000040,-,32768,16384,JV,verified,openrouter,2024-09-24,"The Llama 90B Vision model is a top-tier, 90-billion-parameter multimodal model designed for the mos",-,-,-
meta-llama/llama-3.2-11b-vision-instruct,llama-3.2-11b-vision,Meta: Llama 3.2 11B Vision Instruct,C,0.00000005,0.00000005,-,131072,16384,JV,verified,openrouter,2024-09-24,"Llama 3.2 11B Vision is a multimodal model with 11 billion parameters, designed to handle tasks comb",-,-,-
qwen/qwen-2.5-72b-instruct,qwen-2.5-72b-instruc,Qwen2.5 72B Instruct,C,0.00000012,0.00000039,-,32768,16384,JST,verified,openrouter,2024-09-18,Qwen2.5 72B is the latest series of Qwen large language models. Qwen2.5 brings the following improve,-,-,-
neversleep/llama-3.1-lumimaid-8b,llama-3.1-lumimaid-8,NeverSleep: Lumimaid v0.2 8B,C,0.00000009,0.00000060,-,32768,8192,JS,verified,openrouter,2024-09-14,"Lumimaid v0.2 8B is a finetune of [Llama 3.1 8B](/models/meta-llama/llama-3.1-8b-instruct) with a ""H",-,-,-
mistralai/pixtral-12b,pixtral-12b,Mistral: Pixtral 12B,C,0.00000010,0.00000010,-,32768,8192,JSTV,verified,openrouter,2024-09-09,"The first multi-modal, text+image-to-text model from Mistral AI. Its weights were launched via torre",-,-,-
cohere/command-r-08-2024,command-r-08-2024,Cohere: Command R (08-2024),C,0.00000015,0.00000060,-,128000,4000,JST,verified,openrouter,2024-08-29,command-r-08-2024 is an update of the [Command R](/models/cohere/command-r) with improved performanc,-,-,-
cohere/command-r-plus-08-2024,command-r-plus-08-20,Cohere: Command R+ (08-2024),C,0.00000250,0.00001000,-,128000,4000,JST,verified,openrouter,2024-08-29,command-r-plus-08-2024 is an update of the [Command R+](/models/cohere/command-r-plus) with roughly ,-,-,-
sao10k/l3.1-euryale-70b,l3.1-euryale-70b,Sao10K: Llama 3.1 Euryale 70B v2.2,C,0.00000065,0.00000075,-,32768,8192,JST,verified,openrouter,2024-08-27,Euryale L3.1 70B v2.2 is a model focused on creative roleplay from [Sao10k](https://ko-fi.com/sao10k,-,-,-
qwen/qwen-2.5-vl-7b-instruct:free,qwen-2.5-vl-7b-instr,Qwen: Qwen2.5-VL 7B Instruct (free),C,-,-,-,32768,8192,V,verified,openrouter,2024-08-27,"Qwen2.5 VL 7B is a multimodal LLM from the Qwen Team with the following key enhancements:

- SoTA un",-,-,-
qwen/qwen-2.5-vl-7b-instruct,qwen-2.5-vl-7b-instr,Qwen: Qwen2.5-VL 7B Instruct,C,0.00000020,0.00000020,-,32768,8192,V,verified,openrouter,2024-08-27,"Qwen2.5 VL 7B is a multimodal LLM from the Qwen Team with the following key enhancements:

- SoTA un",-,-,-
microsoft/phi-3.5-mini-128k-instruct,phi-3.5-mini-128k-in,Microsoft: Phi-3.5 Mini 128K Instruct,C,0.00000010,0.00000010,-,128000,32000,T,verified,openrouter,2024-08-20,"Phi-3.5 models are lightweight, state-of-the-art open models. These models were trained with Phi-3 d",-,-,-
nousresearch/hermes-3-llama-3.1-70b,hermes-3-llama-3.1-7,Nous: Hermes 3 70B Instruct,C,0.00000030,0.00000030,-,65536,16384,JS,verified,openrouter,2024-08-17,Hermes 3 is a generalist language model with many improvements over [Hermes 2](/models/nousresearch/,-,-,-
nousresearch/hermes-3-llama-3.1-405b:free,hermes-3-llama-3.1-4,Nous: Hermes 3 405B Instruct (free),C,-,-,-,131072,32768,-,verified,openrouter,2024-08-15,"Hermes 3 is a generalist language model with many improvements over Hermes 2, including advanced age",-,-,-
nousresearch/hermes-3-llama-3.1-405b,hermes-3-llama-3.1-4,Nous: Hermes 3 405B Instruct,C,0.00000100,0.00000100,-,131072,16384,J,verified,openrouter,2024-08-15,"Hermes 3 is a generalist language model with many improvements over Hermes 2, including advanced age",-,-,-
openai/chatgpt-4o-latest,chatgpt-4o-latest,OpenAI: ChatGPT-4o,C,0.00000500,0.00001500,-,128000,16384,JSV,verified,openrouter,2024-08-13,OpenAI ChatGPT 4o is continually updated by OpenAI to point to the current version of GPT-4o used by,-,-,-
sao10k/l3-lunaris-8b,l3-lunaris-8b,Sao10K: Llama 3 8B Lunaris,C,0.00000004,0.00000005,-,8192,2048,JS,verified,openrouter,2024-08-12,Lunaris 8B is a versatile generalist and roleplaying model based on Llama 3. It's a strategic merge ,-,-,-
openai/gpt-4o-2024-08-06,gpt-4o-2024-08-06,OpenAI: GPT-4o (2024-08-06),C,0.00000250,0.00001000,-,128000,16384,JSTV,verified,openrouter,2024-08-05,"The 2024-08-06 version of GPT-4o offers improved performance in structured outputs, with the ability",-,-,-
meta-llama/llama-3.1-405b,llama-3.1-405b,Meta: Llama 3.1 405B (base),C,0.00000400,0.00000400,-,32768,32768,-,verified,openrouter,2024-08-01,Meta's latest class of model (Llama 3.1) launched with a variety of sizes & flavors. This is the bas,-,-,-
meta-llama/llama-3.1-8b-instruct,llama-3.1-8b-instruc,Meta: Llama 3.1 8B Instruct,C,0.00000002,0.00000003,-,131072,16384,JST,verified,openrouter,2024-07-22,Meta's latest class of model (Llama 3.1) launched with a variety of sizes & flavors. This 8B instruc,-,-,-
meta-llama/llama-3.1-405b-instruct:free,llama-3.1-405b-instr,Meta: Llama 3.1 405B Instruct (free),C,-,-,-,131072,32768,-,verified,openrouter,2024-07-22,The highly anticipated 400B class of Llama3 is here! Clocking in at 128k context with impressive eva,-,-,-
meta-llama/llama-3.1-405b-instruct,llama-3.1-405b-instr,Meta: Llama 3.1 405B Instruct,C,0.00000350,0.00000350,-,10000,2500,JST,verified,openrouter,2024-07-22,The highly anticipated 400B class of Llama3 is here! Clocking in at 128k context with impressive eva,-,-,-
meta-llama/llama-3.1-70b-instruct,llama-3.1-70b-instru,Meta: Llama 3.1 70B Instruct,C,0.00000040,0.00000040,-,131072,32768,JT,verified,openrouter,2024-07-22,Meta's latest class of model (Llama 3.1) launched with a variety of sizes & flavors. This 70B instru,-,-,-
mistralai/mistral-nemo,mistral-nemo,Mistral: Mistral Nemo,C,0.00000002,0.00000004,-,131072,16384,JST,verified,openrouter,2024-07-18,A 12B parameter model with a 128k token context length built by Mistral in collaboration with NVIDIA,-,-,-
